"---","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2"
NA,110,"House",15033,23,12,"MI",100,0,1,"LEVIN, Sander Martin","L000263",1931,NA,-0.379,-0.091,-69.95855,0.94846,1322,25,NA,-0.368,0.126
NA,110,"House",15446,23,6,"MI",200,0,1,"UPTON, Frederick Stephen","U000031",1953,NA,0.32,-0.355,-304.64073,0.80217,1382,132,NA,0.339,-0.334
NA,110,"House",20120,23,8,"MI",200,0,1,"ROGERS, Mike","R000572",1963,NA,0.4,0.098,-259.31651,0.826,1357,118,NA,0.405,0.009
NA,110,"House",20331,23,10,"MI",200,0,1,"MILLER, Candice S.","M001150",1954,NA,0.343,-0.001,-333.50643,0.785,1381,154,NA,0.295,0.034
NA,110,"House",20332,23,11,"MI",200,0,1,"McCOTTER, Thaddeus George","M001147",1965,NA,0.335,0.012,-309.57916,0.797,1367,138,NA,0.318,0.1
NA,110,"House",20725,23,7,"MI",200,0,1,"WALBERG, Tim","W000798",1951,NA,0.498,0.165,-277.99476,0.81586,1366,110,NA,0.51,-0.047
NA,110,"House",29124,23,4,"MI",200,0,1,"CAMP, David Lee","C000071",1953,NA,0.385,-0.048,-238.68391,0.839,1364,93,NA,0.429,0.053
NA,110,"House",29360,23,1,"MI",100,0,1,"STUPAK, Bart T.","S001045",1952,NA,-0.396,0.701,-240.37312,0.836,1346,92,NA,-0.277,0.652
NA,110,"House",29361,23,2,"MI",200,0,1,"HOEKSTRA, Peter","H000676",1953,NA,0.516,-0.262,-328.45958,0.785,1356,146,NA,0.487,0.102
NA,110,"House",29362,23,3,"MI",200,0,1,"EHLERS, Vernon James","E000092",1934,2017,0.316,-0.622,-413.74062,0.736,1348,184,NA,0.349,-0.708
NA,110,"House",29365,23,9,"MI",200,0,1,"KNOLLENBERG, Joseph","K000288",1933,2018,0.366,-0.053,-282.73391,0.811,1349,114,NA,0.339,-0.08
NA,110,"House",29733,23,13,"MI",100,0,1,"KILPATRICK, Carolyn Cheeks","K000180",1945,NA,-0.491,-0.172,-73.32044,0.946,1332,29,NA,-0.518,0.039
NA,110,"House",14265,33,8,"MN",100,0,1,"OBERSTAR, James Louis","O000006",1934,2014,-0.553,0.304,-127.26421,0.902,1229,53,NA,-0.428,0.49
NA,110,"House",20122,33,4,"MN",100,0,1,"MCCOLLUM, Betty","M001143",1954,NA,-0.419,-0.183,-79.39551,0.94361,1368,29,NA,-0.472,-0.054
NA,110,"House",20333,33,2,"MN",200,0,1,"KLINE, John","K000363",1947,NA,0.49,0.154,-197.35715,0.865,1360,84,NA,0.543,-0.039
NA,110,"House",20726,33,1,"MN",100,0,1,"WALZ, Tim","W000799",1964,NA,-0.275,0.131,-117.40887,0.91872,1385,48,NA,-0.292,0.384
NA,110,"House",20727,33,5,"MN",100,0,1,"ELLISON, Keith","E000288",1963,NA,-0.537,-0.58,-77.07632,0.94398,1337,32,NA,-0.596,-0.494
NA,110,"House",20728,33,6,"MN",200,0,1,"BACHMANN, Michele","B001256",1956,NA,0.584,-0.03,-200.38447,0.863,1364,69,NA,0.571,0.001
NA,110,"House",29126,33,3,"MN",200,0,1,"RAMSTAD, James (Jim)","R000033",1946,2020,0.316,-0.683,-430.07266,0.73,1369,220,NA,0.303,-0.891
NA,110,"House",29127,33,7,"MN",100,0,1,"PETERSON, Collin Clark","P000258",1944,NA,-0.148,0.712,-256.17897,0.82785,1356,99,NA,-0.224,0.886
NA,110,"House",15637,46,4,"MS",100,0,1,"TAYLOR, Gary Eugene (Gene)","T000074",1953,NA,-0.045,0.893,-508.13201,0.689,1363,230,NA,-0.105,0.994
NA,110,"House",20761,46,1,"MS",100,2,2,"CHILDERS, Travis W.","C001074",1958,NA,-0.011,0.631,-81.1135,0.718,245,42,NA,-0.007,0.596
NA,110,"House",29368,46,2,"MS",100,0,1,"THOMPSON, Bennie","T000193",1948,NA,-0.519,0.391,-76.49002,0.94523,1358,35,NA,-0.506,0.262
NA,110,"House",29534,46,1,"MS",200,1,1,"WICKER, Roger F.","W000437",1951,NA,0.378,0.338,-190.53212,0.80901,899,77,NA,0.352,0.373
NA,110,"House",29734,46,3,"MS",200,0,1,"PICKERING, Charles W. (Chip), Jr.","P000323",1963,NA,0.342,0.325,-247.70237,0.815,1210,92,NA,0.333,0.333
NA,110,"House",14451,34,4,"MO",100,0,1,"SKELTON, Isaac Newton, IV (Ike)","S000465",1931,2013,-0.172,0.724,-160.44729,0.888,1356,48,NA,-0.285,0.648
NA,110,"House",20123,34,2,"MO",200,0,1,"AKIN, W. Todd","A000358",1947,2021,0.612,0.235,-158.92238,0.89,1364,56,NA,0.615,0.097
NA,110,"House",20124,34,6,"MO",200,0,1,"GRAVES, Samuel","G000546",1963,NA,0.449,0.162,-321.40479,0.78772,1347,137,NA,0.401,0.03
NA,110,"House",20147,34,1,"MO",100,0,1,"CLAY, William Lacy, Jr.","C001049",1956,NA,-0.481,-0.078,-138.27978,0.90097,1326,49,NA,-0.544,-0.149
NA,110,"House",20516,34,3,"MO",100,0,1,"CARNAHAN, Russ","C001060",1958,NA,-0.347,-0.005,-82.08232,0.942,1364,28,NA,-0.325,0.094
NA,110,"House",20517,34,5,"MO",100,0,1,"CLEAVER, Emanuel, II","C001061",1944,NA,-0.454,0.002,-77.35847,0.94435,1351,34,NA,-0.487,0.068
NA,110,"House",29735,34,7,"MO",200,0,1,"BLUNT, Roy","B000575",1950,NA,0.398,0.18,-239.62562,0.83433,1323,98,NA,0.483,0.327
NA,110,"House",29736,34,8,"MO",200,0,1,"EMERSON, Jo Ann","E000172",1950,NA,0.269,0.274,-324.66915,0.787,1354,146,NA,0.249,0.117
NA,110,"House",29737,34,9,"MO",200,0,1,"HULSHOF, Kenny","H000948",1958,NA,0.363,0.281,-219.20785,0.831,1183,89,NA,0.365,0.169
NA,110,"House",20125,64,1,"MT",200,0,1,"REHBERG, Denny","R000571",1955,NA,0.337,0.244,-236.84982,0.842,1382,88,NA,0.329,0.283
NA,110,"House",20518,35,1,"NE",200,0,1,"FORTENBERRY, Jeff","F000449",1960,NA,0.304,-0.061,-321.74614,0.78752,1347,154,NA,0.296,-0.114
NA,110,"House",20729,35,3,"NE",200,0,1,"SMITH, Adrian","S001172",1970,NA,0.509,0.257,-176.24437,0.87978,1376,68,NA,0.519,0.151
NA,110,"House",29921,35,2,"NE",200,0,1,"TERRY, Lee Raymond","T000459",1962,NA,0.426,-0.067,-304.21078,0.8,1362,138,NA,0.445,-0.19
NA,110,"House",20334,65,3,"NV",200,0,1,"PORTER, Jon C.","P000589",1955,NA,0.241,-0.071,-310.87533,0.795,1354,127,NA,0.233,-0.13
NA,110,"House",20730,65,2,"NV",200,0,1,"HELLER, Dean","H001041",1960,NA,0.463,-0.459,-275.40988,0.81741,1366,114,NA,0.489,-0.359
NA,110,"House",29922,65,1,"NV",100,0,1,"BERKLEY, Shelley","B001231",1951,NA,-0.302,0.024,-141.89566,0.899,1335,51,NA,-0.273,0.124
NA,110,"House",20731,4,1,"NH",100,0,1,"SHEA-PORTER, Carol","S001170",1952,NA,-0.315,-0.131,-81.28056,0.94215,1364,30,NA,-0.336,-0.032
NA,110,"House",20732,4,2,"NH",100,0,1,"HODES, Paul","H001043",1951,NA,-0.256,-0.158,-99.51719,0.93,1373,39,NA,-0.337,-0.066
NA,110,"House",14863,12,4,"NJ",200,0,1,"SMITH, Christopher Henry","S000522",1953,NA,0.184,-0.171,-336.5102,0.7808,1360,143,NA,0.161,-0.38
NA,110,"House",15112,12,3,"NJ",200,0,1,"SAXTON, Hugh James","S000097",1943,NA,0.238,-0.378,-313.21007,0.783,1283,141,NA,0.235,-0.29
NA,110,"House",15454,12,6,"NJ",100,0,1,"PALLONE, Frank, Jr.","P000034",1951,NA,-0.402,-0.163,-75.917,0.94598,1367,29,NA,-0.46,-0.37
NA,110,"House",15619,12,10,"NJ",100,0,1,"PAYNE, Donald Milford","P000149",1934,2012,-0.592,-0.547,-83.41643,0.938,1306,33,NA,-0.57,-0.391
NA,110,"House",20127,12,7,"NJ",200,0,1,"FERGUSON, Michael","F000443",1970,NA,0.244,-0.404,-294.08729,0.797,1294,125,NA,0.221,-0.375
NA,110,"House",20336,12,5,"NJ",200,0,1,"GARRETT, Scott","G000548",1959,NA,0.688,-0.243,-207.2349,0.859,1363,81,NA,0.651,-0.238
NA,110,"House",20542,12,13,"NJ",100,0,1,"SIRES, Albio","S001165",1951,NA,-0.404,0.098,-85.00214,0.93915,1354,34,NA,-0.376,-0.075
NA,110,"House",29132,12,1,"NJ",100,0,1,"ANDREWS, Robert Ernest","A000210",1957,NA,-0.297,-0.119,-72.77812,0.942,1226,25,NA,-0.349,-0.04
NA,110,"House",29539,12,2,"NJ",200,0,1,"LoBIONDO, Frank A.","L000554",1946,NA,0.211,-0.224,-342.77794,0.77992,1379,154,NA,0.184,-0.366
NA,110,"House",29541,12,11,"NJ",200,0,1,"FRELINGHUYSEN, Rodney P.","F000372",1946,NA,0.292,-0.262,-356.51872,0.77131,1373,146,NA,0.309,-0.401
NA,110,"House",29741,12,8,"NJ",100,0,1,"PASCRELL, William J., Jr.","P000096",1937,2024,-0.369,-0.004,-103.11855,0.92703,1361,41,NA,-0.428,-0.092
NA,110,"House",29742,12,9,"NJ",100,0,1,"ROTHMAN, Steven","R000462",1952,NA,-0.352,-0.092,-94.56622,0.932,1338,38,NA,-0.388,-0.121
NA,110,"House",29923,12,12,"NJ",100,0,1,"HOLT, Rush","H001032",1948,NA,-0.463,-0.33,-95.46019,0.933,1368,34,NA,-0.473,-0.471
NA,110,"House",20337,66,2,"NM",200,0,1,"PEARCE, Stevan","P000588",1947,NA,0.472,0.064,-240.29139,0.83739,1354,91,NA,0.471,0.107
NA,110,"House",29779,66,1,"NM",200,0,1,"WILSON, Heather","W000789",1960,NA,0.247,-0.027,-339.82007,0.772,1314,158,NA,0.288,-0.014
NA,110,"House",29924,66,3,"NM",100,0,1,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.161,-117.95831,0.91609,1346,41,NA,-0.336,-0.063
NA,110,"House",13035,13,15,"NY",100,0,1,"RANGEL, Charles B.","R000053",1930,2025,-0.514,-0.341,-83.97267,0.936,1267,34,NA,-0.439,-0.12
NA,110,"House",15000,13,5,"NY",100,0,1,"ACKERMAN, Gary Leonard","A000022",1942,NA,-0.429,-0.165,-56.95976,0.958,1321,18,NA,-0.403,-0.159
NA,110,"House",15072,13,10,"NY",100,0,1,"TOWNS, Edolphus","T000326",1934,NA,-0.519,-0.132,-90.5876,0.934,1334,38,NA,-0.505,-0.105
NA,110,"House",15444,13,28,"NY",100,0,1,"SLAUGHTER, Louise McIntosh","S000480",1929,2018,-0.465,-0.104,-63.07712,0.95348,1324,25,NA,-0.552,0.003
NA,110,"House",15603,13,17,"NY",100,0,1,"ENGEL, Eliot Lance","E000179",1947,2026,-0.408,-0.093,-80.41727,0.9356,1208,31,NA,-0.382,-0.148
NA,110,"House",15612,13,18,"NY",100,0,1,"LOWEY, Nita M.","L000480",1937,2025,-0.389,-0.152,-54.00332,0.96047,1339,13,NA,-0.383,-0.166
NA,110,"House",15614,13,21,"NY",100,0,1,"McNULTY, Michael Robert","M000590",1947,NA,-0.369,0.369,-119.31445,0.914,1321,45,NA,-0.391,-0.11
NA,110,"House",15630,13,25,"NY",200,0,1,"WALSH, James T.","W000099",1947,NA,0.208,-0.19,-341.7766,0.77,1308,163,NA,0.223,-0.146
NA,110,"House",20129,13,2,"NY",100,0,1,"ISRAEL, Steve","I000057",1958,NA,-0.334,-0.051,-81.68018,0.941,1354,29,NA,-0.344,-0.25
NA,110,"House",20338,13,1,"NY",100,0,1,"BISHOP, Timothy H.","B001242",1950,NA,-0.338,-0.05,-65.18714,0.953,1355,16,NA,-0.369,-0.142
NA,110,"House",20519,13,27,"NY",100,0,1,"HIGGINS, Brian","H001038",1959,NA,-0.348,-0.032,-79.90383,0.94021,1296,33,NA,-0.364,0.11
NA,110,"House",20520,13,29,"NY",200,0,1,"KUHL, John R. (Randy), Jr.","K000364",1943,NA,0.277,0.06,-328.98699,0.786,1363,151,NA,0.274,0.025
NA,110,"House",20733,13,11,"NY",100,0,1,"CLARKE, Yvette Diane","C001067",1964,NA,-0.608,-0.256,-60.71193,0.9518,1229,26,NA,-0.611,-0.089
NA,110,"House",20734,13,19,"NY",100,0,1,"HALL, John","H001039",1948,NA,-0.319,-0.046,-112.81545,0.921,1376,42,NA,-0.315,-0.057
NA,110,"House",20735,13,20,"NY",100,0,1,"GILLIBRAND, Kirsten","G000555",1966,NA,-0.447,-0.305,-429.40501,0.71979,1306,124,NA,-0.187,0.301
NA,110,"House",20736,13,24,"NY",100,0,1,"ARCURI, Michael","A000363",1959,NA,-0.206,0.341,-139.99626,0.903,1375,48,NA,-0.304,0.146
NA,110,"House",29134,13,16,"NY",100,0,1,"SERRANO, José E.","S000248",1943,NA,-0.491,-0.377,-89.23631,0.93712,1374,36,NA,-0.537,-0.33
NA,110,"House",29375,13,3,"NY",200,0,1,"KING, Peter T.","K000210",1944,NA,0.259,-0.03,-338.71627,0.77781,1348,145,NA,0.294,-0.175
NA,110,"House",29377,13,8,"NY",100,0,1,"NADLER, Jerrold Lewis","N000002",1947,NA,-0.507,-0.472,-77.85693,0.9431,1329,25,NA,-0.456,-0.193
NA,110,"House",29378,13,12,"NY",100,0,1,"VELÁZQUEZ, Nydia M.","V000081",1953,NA,-0.547,-0.37,-69.98271,0.9502,1370,24,NA,-0.556,-0.201
NA,110,"House",29379,13,14,"NY",100,0,1,"MALONEY, Carolyn Bosher","M000087",1946,NA,-0.387,-0.285,-63.48138,0.95325,1326,18,NA,-0.385,-0.158
NA,110,"House",29380,13,22,"NY",100,0,1,"HINCHEY, Maurice Dunlea","H000627",1938,2017,-0.575,-0.007,-95.35658,0.932,1352,35,NA,-0.592,-0.093
NA,110,"House",29744,13,4,"NY",100,0,1,"MCCARTHY, Carolyn","M000309",1944,2025,-0.294,-0.04,-77.81419,0.944,1358,17,NA,-0.343,-0.049
NA,110,"House",29773,13,13,"NY",200,0,1,"FOSSELLA, Vito John","F000440",1965,NA,0.426,-0.336,-327.41958,0.775,1286,155,NA,0.449,-0.583
NA,110,"House",29776,13,6,"NY",100,0,1,"MEEKS, Gregory W.","M001137",1953,NA,-0.415,-0.061,-96.57349,0.92955,1322,36,NA,-0.44,0
NA,110,"House",29925,13,7,"NY",100,0,1,"CROWLEY, Joseph","C001038",1962,NA,-0.412,-0.07,-88.70846,0.93752,1375,39,NA,-0.453,-0.162
NA,110,"House",29926,13,9,"NY",100,0,1,"WEINER, Anthony D.","W000792",1964,NA,-0.408,-0.371,-92.6709,0.933,1332,30,NA,-0.379,-0.311
NA,110,"House",29928,13,26,"NY",200,0,1,"REYNOLDS, Thomas M.","R000569",1950,NA,0.349,0.009,-245.48599,0.83,1314,96,NA,0.35,0.123
NA,110,"House",39316,13,23,"NY",200,0,1,"McHUGH, John Michael","M000472",1948,NA,0.225,-0.063,-303.01228,0.801,1366,118,NA,0.211,-0.026
NA,110,"House",15092,47,6,"NC",200,0,1,"COBLE, Howard","C000556",1931,2015,0.52,-0.081,-298.04723,0.798,1323,114,NA,0.533,-0.06
NA,110,"House",15438,47,4,"NC",100,0,1,"PRICE, David Eugene","P000523",1940,NA,-0.343,-0.03,-80.63615,0.94296,1373,29,NA,-0.459,-0.032
NA,110,"House",20340,47,1,"NC",100,0,1,"BUTTERFIELD, George Kenneth, Jr. (G.K.)","B001251",1947,NA,-0.404,0.184,-84.73887,0.93841,1333,36,NA,-0.459,0.291
NA,110,"House",20341,47,13,"NC",100,0,1,"MILLER, Brad","M001154",1953,NA,-0.376,0.063,-98.24516,0.931,1365,32,NA,-0.353,-0.039
NA,110,"House",20521,47,5,"NC",200,0,1,"FOXX, Virginia Ann","F000450",1943,NA,0.624,0.177,-204.84292,0.86205,1380,85,NA,0.631,0.335
NA,110,"House",20522,47,10,"NC",200,0,1,"McHENRY, Patrick T.","M001156",1975,NA,0.524,0.156,-184.12029,0.87026,1325,68,NA,0.597,0.126
NA,110,"House",20737,47,11,"NC",100,0,1,"SHULER, Heath","S001171",1971,NA,-0.07,0.224,-439.06452,0.722,1348,205,NA,-0.084,0.624
NA,110,"House",29383,47,12,"NC",100,0,1,"WATT, Melvin L.","W000207",1945,NA,-0.526,-0.155,-91.07093,0.936,1372,36,NA,-0.53,0.059
NA,110,"House",29546,47,3,"NC",200,0,1,"JONES, Walter Beaman, Jr.","J000255",1943,2019,0.244,-0.362,-749.53058,0.567,1321,323,NA,0.226,0.128
NA,110,"House",29549,47,9,"NC",200,0,1,"MYRICK, Sue","M001134",1941,NA,0.56,0.027,-169.77161,0.878,1306,67,NA,0.581,-0.11
NA,110,"House",29745,47,2,"NC",100,0,1,"ETHERIDGE, Bobby R.","E000226",1941,NA,-0.288,0.288,-103.73805,0.927,1376,32,NA,-0.298,0.327
NA,110,"House",29746,47,7,"NC",100,0,1,"McINTYRE, Mike","M000485",1956,NA,-0.148,0.56,-249.58537,0.834,1379,102,NA,-0.151,0.613
NA,110,"House",29929,47,8,"NC",200,0,1,"HAYES, Robert Cannon (Robin)","H001029",1945,NA,0.351,0.388,-310.39382,0.792,1330,127,NA,0.325,0.26
NA,110,"House",29384,36,1,"ND",100,0,1,"POMEROY, Earl Ralph, III","P000422",1952,NA,-0.266,0.339,-110.73823,0.922,1367,36,NA,-0.261,0.362
NA,110,"House",14045,24,16,"OH",200,0,1,"REGULA, Ralph Straus","R000141",1924,2017,0.221,-0.223,-348.93843,0.776,1379,163,NA,0.271,-0.006
NA,110,"House",15029,24,9,"OH",100,0,1,"KAPTUR, Marcia Carolyn (Marcy)","K000009",1946,NA,-0.341,0.136,-201.04741,0.86097,1343,68,NA,-0.345,0.036
NA,110,"House",15604,24,5,"OH",200,1,1,"GILLMOR, Paul Eugene","G000210",1939,2007,0.254,0.106,-192.46959,0.753,677,98,NA,0.276,0.028
NA,110,"House",20130,24,12,"OH",200,0,1,"TIBERI, Patrick (Pat)","T000462",1962,NA,0.386,-0.026,-268.84275,0.82135,1366,116,NA,0.401,-0.099
NA,110,"House",20342,24,3,"OH",200,0,1,"TURNER, Michael R.","T000463",1960,NA,0.265,0.26,-278.78203,0.81576,1369,126,NA,0.274,0.093
NA,110,"House",20343,24,17,"OH",100,0,1,"RYAN, Timothy J.","R000577",1973,NA,-0.402,0.208,-94.89481,0.93188,1345,43,NA,-0.408,0.346
NA,110,"House",20540,24,2,"OH",200,0,1,"SCHMIDT, Jean","S001164",1951,NA,0.467,-0.1,-204.92957,0.859,1350,89,NA,0.466,-0.1
NA,110,"House",20738,24,4,"OH",200,0,1,"JORDAN, Jim","J000289",1964,NA,0.711,-0.173,-184.3445,0.87402,1369,63,NA,0.647,0.004
NA,110,"House",20739,24,6,"OH",100,0,1,"WILSON, Charlie","W000801",1943,2013,-0.321,0.635,-127.99592,0.906,1298,56,NA,-0.272,0.491
NA,110,"House",20740,24,13,"OH",100,0,1,"SUTTON, Betty","S001174",1963,NA,-0.44,0.165,-71.06209,0.949,1356,31,NA,-0.455,0.043
NA,110,"House",20741,24,18,"OH",100,0,1,"SPACE, Zack","S001173",1961,NA,-0.167,0.498,-222.86499,0.849,1357,87,NA,-0.168,0.561
NA,110,"House",20755,24,5,"OH",200,2,2,"LATTA, Robert E.","L000566",1956,NA,0.508,0.288,-47.17042,0.90451,470,18,NA,0.489,0.258
NA,110,"House",20941,24,11,"OH",100,2,2,"FUDGE, Marcia L.","F000455",1952,NA,-0.581,0.14,-0.04255,0.99293,6,0,NA,-0.589,-0.271
NA,110,"House",29136,24,7,"OH",200,0,1,"HOBSON, David Lee","H000666",1936,2024,0.315,-0.229,-314.38783,0.79,1334,130,NA,0.314,-0.121
NA,110,"House",29137,24,8,"OH",200,0,1,"BOEHNER, John Andrew","B000589",1949,NA,0.513,0.04,-166.51344,0.881,1312,57,NA,0.566,0.155
NA,110,"House",29390,24,15,"OH",200,0,1,"PRYCE, Deborah D.","P000555",1951,NA,0.32,-0.329,-274.76485,0.79,1164,113,NA,0.301,-0.181
NA,110,"House",29550,24,1,"OH",200,0,1,"CHABOT, Steve","C000266",1953,NA,0.542,-0.137,-270.75342,0.82126,1375,104,NA,0.543,-0.401
NA,110,"House",29553,24,14,"OH",200,0,1,"LaTOURETTE, Steven C.","L000553",1954,2016,0.211,-0.063,-363.34834,0.766,1361,146,NA,0.223,-0.082
NA,110,"House",29748,24,10,"OH",100,0,1,"KUCINICH, Dennis","K000336",1946,NA,-0.582,0.024,-481.39123,0.689,1290,111,NA,-0.954,0.3
NA,110,"House",29930,24,11,"OH",100,1,1,"JONES, Stephanie Tubbs","J000284",1949,2008,-0.521,-0.059,-65.6991,0.943,1121,27,NA,-0.494,-0.069
NA,110,"House",20131,53,1,"OK",200,0,1,"SULLIVAN, John","S001155",1965,NA,0.513,0.173,-194.9246,0.857,1265,84,NA,0.543,0.032
NA,110,"House",20344,53,4,"OK",200,0,1,"COLE, Tom","C001053",1949,NA,0.323,0.412,-234.70314,0.84074,1353,91,NA,0.378,0.327
NA,110,"House",20523,53,2,"OK",100,0,1,"BOREN, Daniel David","B001254",1973,NA,-0.112,0.994,-248.80819,0.829,1325,90,NA,-0.144,0.896
NA,110,"House",20742,53,5,"OK",200,0,1,"FALLIN, Mary","F000453",1954,NA,0.432,0.244,-174.5935,0.881,1374,65,NA,0.413,0.312
NA,110,"House",29393,53,3,"OK",200,0,1,"LUCAS, Frank D.","L000491",1960,NA,0.361,0.454,-204.78969,0.85808,1338,74,NA,0.371,0.393
NA,110,"House",15410,72,4,"OR",100,0,1,"DeFAZIO, Peter Anthony","D000191",1947,NA,-0.427,-0.002,-303.73854,0.79892,1353,91,NA,-0.273,-0.238
NA,110,"House",29588,72,3,"OR",100,0,1,"BLUMENAUER, Earl","B000574",1948,NA,-0.426,-0.626,-153.59829,0.89306,1358,55,NA,-0.476,-0.88
NA,110,"House",29750,72,5,"OR",100,0,1,"HOOLEY, Darlene","H000762",1939,NA,-0.315,-0.075,-97.16872,0.927,1282,37,NA,-0.301,-0.123
NA,110,"House",29931,72,1,"OR",100,0,1,"WU, David","W000793",1955,NA,-0.37,0.031,-153.01498,0.894,1362,58,NA,-0.346,-0.339
NA,110,"House",29932,72,2,"OR",200,0,1,"WALDEN, Greg","W000791",1957,NA,0.333,-0.011,-312.43243,0.79285,1346,148,NA,0.316,-0.041
NA,110,"House",14072,14,12,"PA",100,0,1,"MURTHA, John Patrick, Jr.","M001120",1932,2010,-0.265,0.569,-141.55955,0.901,1351,54,NA,-0.391,0.524
NA,110,"House",15104,14,11,"PA",100,0,1,"KANJORSKI, Paul E.","K000008",1937,NA,-0.303,0.364,-183.01072,0.871,1327,61,NA,-0.358,0.622
NA,110,"House",20134,14,9,"PA",200,0,1,"SHUSTER, William (Bill)","S001154",1961,NA,0.374,0.323,-246.43841,0.83371,1355,99,NA,0.407,0.314
NA,110,"House",20135,14,19,"PA",200,0,1,"PLATTS, Todd","P000585",1962,NA,0.252,-0.15,-375.86997,0.759,1365,170,NA,0.286,-0.365
NA,110,"House",20345,14,6,"PA",200,0,1,"GERLACH, Jim","G000549",1955,NA,0.221,-0.107,-301.9,0.798,1340,124,NA,0.232,-0.301
NA,110,"House",20346,14,18,"PA",200,0,1,"MURPHY, Timothy","M001151",1952,NA,0.258,0.198,-350.2448,0.7731,1361,156,NA,0.208,0.137
NA,110,"House",20525,14,13,"PA",100,0,1,"SCHWARTZ, Allyson Y.","S001162",1948,NA,-0.343,-0.008,-118.86161,0.917,1374,38,NA,-0.308,-0.024
NA,110,"House",20526,14,15,"PA",200,0,1,"DENT, Charles W.","D000604",1960,NA,0.244,-0.085,-314.13846,0.79681,1383,150,NA,0.248,-0.251
NA,110,"House",20743,14,4,"PA",100,0,1,"ALTMIRE, Jason","A000362",1968,NA,-0.133,0.59,-359.01475,0.772,1386,177,NA,-0.096,0.625
NA,110,"House",20744,14,7,"PA",100,0,1,"SESTAK, Joe","S001169",1951,NA,-0.271,-0.155,-122.15077,0.914,1356,48,NA,-0.266,-0.086
NA,110,"House",20745,14,8,"PA",100,0,1,"MURPHY, Patrick","M001168",1973,NA,-0.204,0.107,-313.34566,0.796,1371,116,NA,-0.168,0.122
NA,110,"House",20746,14,10,"PA",100,0,1,"CARNEY, Chris","C001065",1959,NA,-0.119,0.488,-372.93019,0.759,1350,168,NA,-0.099,0.552
NA,110,"House",29396,14,17,"PA",100,0,1,"HOLDEN, Thomas Timothy (Tim)","H000712",1957,NA,-0.233,0.608,-148.73888,0.895,1343,58,NA,-0.256,0.598
NA,110,"House",29559,14,2,"PA",100,0,1,"FATTAH, Chaka","F000043",1956,NA,-0.472,-0.054,-66.50909,0.948,1238,24,NA,-0.438,-0.049
NA,110,"House",29561,14,14,"PA",100,0,1,"DOYLE, Michael F.","D000482",1953,NA,-0.331,0.099,-92.3165,0.93026,1277,33,NA,-0.43,0.167
NA,110,"House",29563,14,3,"PA",200,0,1,"ENGLISH, Philip Sheridan","E000187",1956,NA,0.251,0.053,-345.43442,0.775,1354,134,NA,0.257,-0.038
NA,110,"House",29751,14,5,"PA",200,0,1,"PETERSON, John","P000263",1938,NA,0.34,0.24,-223.68162,0.826,1172,100,NA,0.332,0.289
NA,110,"House",29752,14,16,"PA",200,0,1,"PITTS, Joseph R.","P000373",1939,NA,0.538,0.012,-179.51658,0.872,1314,60,NA,0.572,-0.077
NA,110,"House",29777,14,1,"PA",100,0,1,"BRADY, Robert A.","B001227",1945,NA,-0.484,0.225,-59.80689,0.95411,1273,16,NA,-0.441,0.106
NA,110,"House",20766,92,1,"PR",200,NA,NA,"FORTUÑO, Luis G.","F000452",1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,110,"House",20136,5,2,"RI",100,0,1,"LANGEVIN, James","L000559",1964,NA,-0.375,0.114,-79.57152,0.94361,1371,25,NA,-0.361,-0.088
NA,110,"House",29564,5,1,"RI",100,0,1,"KENNEDY, Patrick Joseph","K000113",1967,NA,-0.409,-0.062,-69.13917,0.949,1317,22,NA,-0.402,-0.046
NA,110,"House",15064,48,5,"SC",100,0,1,"SPRATT, John McKee, Jr.","S000749",1942,2024,-0.256,0.255,-88.96865,0.937,1357,28,NA,-0.287,0.347
NA,110,"House",20137,48,1,"SC",200,0,1,"BROWN, Henry Edward, Jr.","B001235",1935,NA,0.367,0.24,-247.95327,0.832,1344,104,NA,0.373,0.253
NA,110,"House",20138,48,2,"SC",200,0,1,"WILSON, Joe","W000795",1947,NA,0.529,0.16,-180.76748,0.87672,1374,70,NA,0.573,-0.09
NA,110,"House",20347,48,3,"SC",200,0,1,"BARRETT, James Gresham","B001239",1961,NA,0.653,0.062,-151.46643,0.894,1351,53,NA,0.673,-0.058
NA,110,"House",39300,48,4,"SC",200,0,1,"INGLIS, Robert Durden","I000023",1959,NA,0.518,-0.058,-337.0167,0.783,1376,119,NA,0.58,-0.47
NA,110,"House",39301,48,6,"SC",100,0,1,"CLYBURN, James Enos","C000537",1940,NA,-0.466,0.248,-83.71279,0.94056,1366,34,NA,-0.469,0.346
NA,110,"House",20349,37,1,"SD",100,0,1,"HERSETH SANDLIN, Stephanie","H001037",1970,NA,-0.184,0.507,-200.90908,0.864,1379,75,NA,-0.205,0.633
NA,110,"House",15019,54,5,"TN",100,0,1,"COOPER, James Hayes Shofner","C000754",1954,NA,-0.164,-0.033,-644.18024,0.62032,1349,149,NA,-0.201,-0.429
